End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code,Reported Spending per student,Money Difference per school
2019,7,Jefferson County,275,Lowe Elementary,275146,ES,0,95,Distinguished,2.0,Very High,4.0,14590.0,407300.0
2019,7,Jefferson County,275,Mill Creek Elementary,275147,ES,0,32,Needs Improvement,0.0,Very Low,0.0,15180.0,-215100.0
2019,7,Jefferson County,275,Blake Elementary,275149,ES,0,47,Needs Improvement,0.0,Very Low,0.0,16000.0,-42400.0
2019,7,Jefferson County,275,Marion C. Moore School,275155,MS,1,50,Needs Improvement,0.0,Very Low,0.0,14030.0,-643000.0
2019,7,Jefferson County,275,Marion C. Moore School,275155,HS,2,31,Needs Improvement,0.0,Very Low,0.0,14030.0,-643000.0
2019,7,Jefferson County,275,Dunn Elementary,275156,ES,0,84,Distinguished,2.0,High,3.0,13800.0,185700.0
2019,7,Jefferson County,275,Kammerer Middle,275162,MS,1,64,Needs Improvement,0.0,Low,1.0,13300.0,186800.0
2019,7,Jefferson County,275,Knight Middle,275163,MS,1,49,Needs Improvement,0.0,Very Low,0.0,16640.0,-304300.0
2019,7,Jefferson County,275,Conway Middle,275164,MS,1,40,Needs Improvement,0.0,Very Low,0.0,13820.0,-74200.0
2019,7,Jefferson County,275,J. Graham Brown School,275165,HS,2,93,Distinguished,2.0,Very High,4.0,15970.0,371400.0
2019,7,Jefferson County,275,J. Graham Brown School,275165,ES,0,99,Distinguished,2.0,Very High,4.0,15970.0,371400.0
2019,7,Jefferson County,275,J. Graham Brown School,275165,MS,1,104,Distinguished,2.0,Very High,4.0,15970.0,371400.0
2019,7,Jefferson County,275,Jeffersontown Elementary,275166,ES,0,64,Needs Improvement,0.0,Low,1.0,14420.0,294000.0
2019,7,Jefferson County,275,Carrithers Middle,275167,MS,1,61,Needs Improvement,0.0,Low,1.0,13450.0,-113000.0
2019,7,Jefferson County,275,Alex R. Kennedy Elementary,275175,ES,0,69,Proficient,1.0,Medium,2.0,16570.0,31400.0
2019,7,Jefferson County,275,Central High Magnet Career Academy,275179,HS,2,43,Needs Improvement,0.0,Very Low,0.0,15150.0,508000.0
2019,7,Jefferson County,275,Wheatley Elementary,275182,ES,0,20,Needs Improvement,0.0,Very Low,0.0,17980.0,-91900.0
2019,7,Jefferson County,275,Atkinson Academy,275185,ES,0,42,Needs Improvement,0.0,Very Low,0.0,20220.0,-133200.0
2019,7,Jefferson County,275,duPont Manual High,275200,HS,2,102,Distinguished,2.0,Very High,4.0,19210.0,1497800.0
2019,7,Jefferson County,275,Stopher Elementary,275211,ES,0,94,Distinguished,2.0,Very High,4.0,13120.0,512400.0
2019,7,Jefferson County,275,Farmer Elementary,275212,ES,0,81,Distinguished,2.0,High,3.0,14150.0,433000.0
2019,7,Jefferson County,275,Ramsey Middle,275219,MS,1,59,Needs Improvement,0.0,Very Low,0.0,12380.0,-161900.0
2019,7,Jefferson County,275,Bloom Elementary,275225,ES,0,78,Distinguished,2.0,High,3.0,14550.0,367000.0
2019,7,Jefferson County,275,Engelhard Elementary,275240,ES,0,34,Needs Improvement,0.0,Very Low,0.0,17830.0,-33300.0
2019,7,Jefferson County,275,Byck Elementary,275243,ES,0,24,Needs Improvement,0.0,Very Low,0.0,18760.0,-169000.0
2019,7,Jefferson County,275,Field Elementary,275250,ES,0,72,Proficient,1.0,Medium,2.0,15940.0,136300.0
2019,7,Jefferson County,275,Brandeis Elementary,275260,ES,0,84,Distinguished,2.0,High,3.0,13810.0,50200.0
2019,7,Jefferson County,275,Foster Traditional Academy,275270,ES,0,43,Needs Improvement,0.0,Very Low,0.0,15480.0,45500.0
2019,7,Jefferson County,275,Frayser Elementary,275290,ES,0,20,Needs Improvement,0.0,Very Low,0.0,18850.0,-192100.0
2019,7,Jefferson County,275,Hazelwood Elementary,275300,ES,0,61,Needs Improvement,0.0,Low,1.0,15700.0,-171700.0
2019,7,Jefferson County,275,Highland Middle,275320,MS,1,60,Needs Improvement,0.0,Very Low,0.0,13500.0,146300.0
2019,7,Jefferson County,275,Cochran Elementary,275323,ES,0,59,Needs Improvement,0.0,Low,1.0,18450.0,-73300.0
2019,7,Jefferson County,275,Jacob Elementary,275325,ES,0,41,Needs Improvement,0.0,Very Low,0.0,15570.0,-48400.0
2019,7,Jefferson County,275,Iroquois High,275335,HS,2,14,Needs Improvement,0.0,Very Low,0.0,18310.0,-459300.0
2019,7,Jefferson County,275,Meyzeek Middle,275340,MS,1,82,Distinguished,2.0,High,3.0,13690.0,365500.0
2019,7,Jefferson County,275,Norton Commons Elementary,275371,ES,0,87,Distinguished,2.0,High,3.0,14100.0,-46900.0
2019,7,Jefferson County,275,Young Elementary,275374,ES,0,35,Needs Improvement,0.0,Very Low,0.0,17910.0,-222800.0
2019,7,Jefferson County,275,Jefferson County Traditional Middle,275396,MS,1,88,Distinguished,2.0,Very High,4.0,13300.0,604400.0
2019,7,Jefferson County,275,King Elementary,275432,ES,0,22,Needs Improvement,0.0,Very Low,0.0,15880.0,74700.0
2019,7,Jefferson County,275,Noe Middle,275435,MS,1,83,Distinguished,2.0,High,3.0,13060.0,325800.0
2019,7,Jefferson County,275,Mcferran Preparatory Academy,275440,ES,0,38,Needs Improvement,0.0,Very Low,0.0,13220.0,-68100.0
2019,7,Jefferson County,275,Johnson Traditional Middle,275470,MS,1,72,Distinguished,2.0,Medium,2.0,13800.0,332700.0
2019,7,Jefferson County,275,Maupin Elementary,275480,ES,0,17,Needs Improvement,0.0,Very Low,0.0,21200.0,-122700.0
2019,7,Jefferson County,275,Portland Elementary,275500,ES,0,64,Needs Improvement,0.0,Low,1.0,20480.0,-138300.0
2019,7,Jefferson County,275,Lincoln Elementary Performing Arts,275520,ES,0,79,Distinguished,2.0,High,3.0,14780.0,48600.0
2019,7,Jefferson County,275,Roosevelt-Perry Elementary,275530,ES,0,17,Needs Improvement,0.0,Very Low,0.0,22950.0,-79700.0
2019,7,Jefferson County,275,Rutherford Elementary,275560,ES,0,51,Needs Improvement,0.0,Very Low,0.0,14960.0,-193600.0
2019,7,Jefferson County,275,Semple Elementary,275580,ES,0,44,Needs Improvement,0.0,Very Low,0.0,15970.0,-137800.0
2019,7,Jefferson County,275,The Academy @ Shawnee,275590,HS,2,37,Needs Improvement,0.0,Very Low,0.0,21890.0,-229600.0
2019,7,Jefferson County,275,The Academy @ Shawnee,275590,MS,1,64,Needs Improvement,0.0,Low,1.0,21890.0,-229600.0
2019,7,Jefferson County,275,Shelby Traditional Academy,275610,ES,0,39,Needs Improvement,0.0,Very Low,0.0,14160.0,-179100.0
2019,7,Jefferson County,275,Frederick Law Olmsted Academy North,275620,MS,1,32,Needs Improvement,0.0,Very Low,0.0,17120.0,-137400.0
2019,7,Jefferson County,275,Coleridge-Taylor Montessori Elementary,275660,ES,0,36,Needs Improvement,0.0,Very Low,0.0,17460.0,-85500.0
2019,7,Jefferson County,275,Carter Traditional Elementary,275680,ES,0,76,Distinguished,2.0,Medium,2.0,14350.0,144300.0
2019,7,Jefferson County,275,Western Middle School for the Arts,275710,MS,1,68,Proficient,1.0,Low,1.0,15700.0,-215900.0
2019,7,Jefferson County,275,Kennedy Montessori Elementary,275720,ES,0,40,Needs Improvement,0.0,Very Low,0.0,13290.0,-230500.0
2019,7,Jefferson County,275,Frederick Law Olmsted Academy South,275730,MS,1,56,Needs Improvement,0.0,Very Low,0.0,15490.0,-72700.0
2019,7,Jenkins Independent,276,Jenkins Independent School,276011,MS,1,67,Proficient,1.0,Low,1.0,16540.0,83100.0
2019,7,Jenkins Independent,276,Jenkins Independent School,276011,ES,0,55,Needs Improvement,0.0,Low,1.0,16540.0,83100.0
2019,7,Jenkins Independent,276,Jenkins Independent School,276011,HS,2,48,Needs Improvement,0.0,Low,1.0,16540.0,83100.0
2019,7,Jessamine County,281,Hattie C. Warner Elementary School,281018,ES,0,72,Proficient,1.0,Medium,2.0,12760.0,-9500.0
2019,7,Jessamine County,281,West Jessamine High School,281019,HS,2,65,Needs Improvement,0.0,High,3.0,16580.0,206100.0
2019,7,Jessamine County,281,East Jessamine High School,281021,HS,2,54,Needs Improvement,0.0,Low,1.0,19030.0,-60500.0
2019,7,Jessamine County,281,East Jessamine Middle School,281025,MS,1,65,Needs Improvement,0.0,Low,1.0,11370.0,-19000.0
2019,7,Jessamine County,281,West Jessamine Middle School,281026,MS,1,79,Distinguished,2.0,High,3.0,11740.0,-20000.0
2019,7,Jessamine County,281,Red Oak Elementary School,281040,ES,0,77,Distinguished,2.0,Medium,2.0,11690.0,10800.0
2019,7,Jessamine County,281,Nicholasville Elementary School,281050,ES,0,68,Needs Improvement,0.0,Medium,2.0,14240.0,21700.0
2019,7,Jessamine County,281,Rosenwald Dunbar Elementary School,281060,ES,0,78,Distinguished,2.0,High,3.0,12370.0,12100.0
2019,7,Jessamine County,281,Brookside Elementary School,281070,ES,0,64,Needs Improvement,0.0,Low,1.0,12720.0,29600.0
2019,7,Jessamine County,281,Wilmore Elementary School,281090,ES,0,75,Distinguished,2.0,Medium,2.0,12830.0,107300.0
2019,7,Johnson County,285,Johnson County Middle School,285060,MS,1,76,Distinguished,2.0,High,3.0,11820.0,48300.0
2019,7,Johnson County,285,Central Elementary School,285075,ES,0,78,Distinguished,2.0,High,3.0,11560.0,-9800.0
2019,7,Johnson County,285,Flat Gap Elementary School,285100,ES,0,79,Distinguished,2.0,High,3.0,14280.0,-8300.0
2019,7,Johnson County,285,Johnson Central High School,285115,HS,2,49,Needs Improvement,0.0,Low,1.0,11560.0,-33300.0
2019,7,Johnson County,285,Porter Elementary School,285250,ES,0,80,Distinguished,2.0,High,3.0,11820.0,-8800.0
2019,7,Johnson County,285,W R Castle Memorial Elementary School,285320,ES,0,90,Distinguished,2.0,High,3.0,12590.0,29000.0
2019,7,Johnson County,285,Highland Elementary School,285340,ES,0,77,Distinguished,2.0,Medium,2.0,11520.0,-12700.0
2019,7,Kenton County,291,Beechgrove Elementary School,291005,ES,0,74,Distinguished,2.0,Medium,2.0,12160.0,-88000.0
2019,7,Kenton County,291,River Ridge Elementary School,291006,ES,0,79,Distinguished,2.0,High,3.0,12190.0,-75200.0
2019,7,Kenton County,291,James A Caywood Elementary School,291020,ES,0,80,Distinguished,2.0,High,3.0,12450.0,-19400.0
2019,7,Kenton County,291,Dixie Heights High School,291040,HS,2,70,Proficient,1.0,High,3.0,11420.0,23600.0
2019,7,Kenton County,291,R C Hinsdale Elementary School,291045,ES,0,86,Distinguished,2.0,High,3.0,13380.0,36800.0
2019,7,Kenton County,291,Kenton Elementary School,291050,ES,0,84,Distinguished,2.0,High,3.0,11640.0,9100.0
2019,7,Kenton County,291,Ft Wright Elementary School,291060,ES,0,72,Proficient,1.0,Medium,2.0,13560.0,-15000.0
2019,7,Kenton County,291,Piner Elementary School,291070,ES,0,86,Distinguished,2.0,High,3.0,13880.0,-12500.0
2019,7,Kenton County,291,Ryland Heights Elementary School,291080,ES,0,83,Distinguished,2.0,High,3.0,12650.0,135600.0
2019,7,Kenton County,291,Simon Kenton High School,291090,HS,2,71,Proficient,1.0,High,3.0,10750.0,28600.0
2019,7,Kenton County,291,Taylor Mill Elementary School,291100,ES,0,78,Distinguished,2.0,High,3.0,11840.0,-116000.0
2019,7,Kenton County,291,Turkey Foot Middle School,291103,MS,1,76,Distinguished,2.0,High,3.0,10220.0,-84200.0
2019,7,Kenton County,291,Twenhofel Middle School,291105,MS,1,81,Distinguished,2.0,High,3.0,10530.0,-66200.0
2019,7,Kenton County,291,Woodland Middle School,291108,MS,1,76,Distinguished,2.0,Medium,2.0,11130.0,-186000.0
2019,7,Kenton County,291,Scott High School,291120,HS,2,62,Needs Improvement,0.0,Medium,2.0,20550.0,-135700.0
2019,7,Kenton County,291,Summit View Academy,291475,ES,0,77,Distinguished,2.0,Medium,2.0,11230.0,-51900.0
2019,7,Kenton County,291,Summit View Academy,291475,MS,1,80,Distinguished,2.0,High,3.0,11230.0,-51900.0
2019,7,Kenton County,291,White's Tower Elementary School,291495,ES,0,91,Distinguished,2.0,Very High,4.0,11170.0,-134800.0
2019,7,Knott County,295,Beaver Creek Elementary School,295035,ES,0,60,Needs Improvement,0.0,Low,1.0,13800.0,-45700.0
2019,7,Knott County,295,Beaver Creek Elementary School,295035,MS,1,69,Proficient,1.0,Low,1.0,13800.0,-45700.0
2019,7,Knott County,295,Carr Creek Elementary School,295100,ES,0,83,Distinguished,2.0,High,3.0,13440.0,40200.0
2019,7,Knott County,295,Carr Creek Elementary School,295100,MS,1,68,Proficient,1.0,Low,1.0,13440.0,40200.0
2019,7,Knott County,295,Cordia School,295150,MS,1,45,Needs Improvement,0.0,Very Low,0.0,12740.0,23800.0
2019,7,Knott County,295,Cordia School,295150,ES,0,64,Needs Improvement,0.0,Low,1.0,12740.0,23800.0
2019,7,Knott County,295,Cordia School,295150,HS,2,22,Needs Improvement,0.0,Very Low,0.0,12740.0,23800.0
2019,7,Knott County,295,Emmalena Elementary School,295210,ES,0,42,Needs Improvement,0.0,Very Low,0.0,13120.0,37600.0
2019,7,Knott County,295,Emmalena Elementary School,295210,MS,1,65,Needs Improvement,0.0,Low,1.0,13120.0,37600.0
2019,7,Knott County,295,Hindman Elementary School,295230,MS,1,71,Proficient,1.0,Medium,2.0,12280.0,44800.0
2019,7,Knott County,295,Hindman Elementary School,295230,ES,0,78,Distinguished,2.0,High,3.0,12280.0,44800.0
2019,7,Knott County,295,Jones Fork Elementary School,295255,MS,1,70,Proficient,1.0,Medium,2.0,13290.0,-30200.0
2019,7,Knott County,295,Jones Fork Elementary School,295255,ES,0,63,Needs Improvement,0.0,Low,1.0,13290.0,-30200.0
2019,7,Knott County,295,Knott County Central High School,295265,HS,2,51,Needs Improvement,0.0,Low,1.0,13330.0,78100.0
2019,7,Knox County,301,Knox County Middle School,301023,MS,1,81,Distinguished,2.0,High,3.0,14790.0,21600.0
2019,7,Knox County,301,Central Elementary School,301071,ES,0,74,Distinguished,2.0,Medium,2.0,13850.0,10900.0
2019,7,Knox County,301,Dewitt Elementary School,301170,ES,0,79,Distinguished,2.0,High,3.0,18960.0,30300.0
2019,7,Knox County,301,Flat Lick Elementary School,301240,ES,0,66,Needs Improvement,0.0,Low,1.0,15660.0,10600.0
2019,7,Knox County,301,Girdler Elementary School,301260,ES,0,76,Distinguished,2.0,Medium,2.0,14220.0,18000.0
2019,7,Knox County,301,G R Hampton Elementary School,301320,ES,0,93,Distinguished,2.0,Very High,4.0,15510.0,18000.0
2019,7,Knox County,301,Knox Central High School,301410,HS,2,49,Needs Improvement,0.0,Low,1.0,13040.0,31200.0
2019,7,Knox County,301,Jesse D Lay Elementary School,301430,ES,0,78,Distinguished,2.0,High,3.0,14150.0,47900.0
2019,7,Knox County,301,Lynn Camp Schools,301450,MS,1,60,Needs Improvement,0.0,Low,1.0,13060.0,-270300.0
2019,7,Knox County,301,Lynn Camp Schools,301450,ES,0,60,Needs Improvement,0.0,Low,1.0,13060.0,-270300.0
2019,7,Knox County,301,Lynn Camp Schools,301450,HS,2,43,Needs Improvement,0.0,Very Low,0.0,13060.0,-270300.0
2019,7,LaRue County,305,Abraham Lincoln Elementary School,305015,ES,0,67,Needs Improvement,0.0,Medium,2.0,13530.0,-33000.0
2019,7,LaRue County,305,Hodgenville Elementary School,305030,ES,0,73,Distinguished,2.0,Medium,2.0,12540.0,-60600.0
2019,7,LaRue County,305,LaRue County High School,305040,HS,2,59,Needs Improvement,0.0,Medium,2.0,12040.0,-88800.0
2019,7,LaRue County,305,LaRue County Middle School,305045,MS,1,81,Distinguished,2.0,High,3.0,11700.0,26300.0
2019,7,Laurel County,311,London Elementary School,311010,ES,0,82,Distinguished,2.0,High,3.0,13040.0,17400.0
2019,7,Laurel County,311,Wyan-Pine Grove Elementary,311018,ES,0,76,Distinguished,2.0,Medium,2.0,11820.0,11800.0
2019,7,Laurel County,311,Bush Elementary School,311030,ES,0,97,Distinguished,2.0,Very High,4.0,11410.0,13300.0
2019,7,Laurel County,311,South Laurel Middle School,311040,MS,1,80,Distinguished,2.0,High,3.0,11130.0,30200.0
2019,7,Laurel County,311,Camp Ground Elementary School,311055,ES,0,74,Distinguished,2.0,Medium,2.0,12080.0,8700.0
2019,7,Laurel County,311,Colony Elementary School,311070,ES,0,82,Distinguished,2.0,High,3.0,11840.0,40000.0
2019,7,Laurel County,311,Hazel Green Elementary School,311130,ES,0,92,Distinguished,2.0,Very High,4.0,12620.0,9200.0
2019,7,Laurel County,311,Johnson Elementary School,311165,ES,0,83,Distinguished,2.0,High,3.0,12040.0,9200.0
2019,7,Laurel County,311,Hunter Hills Elementary School,311175,ES,0,89,Distinguished,2.0,High,3.0,12530.0,16400.0
2019,7,Laurel County,311,Keavy Elementary School,311180,ES,0,93,Distinguished,2.0,Very High,4.0,12800.0,7200.0
2019,7,Laurel County,311,North Laurel Middle School,311200,MS,1,92,Distinguished,2.0,Very High,4.0,11340.0,29200.0
2019,7,Laurel County,311,North Laurel High School,311205,HS,2,59,Needs Improvement,0.0,Medium,2.0,11540.0,43000.0
2019,7,Laurel County,311,South Laurel High School,311210,HS,2,66,Needs Improvement,0.0,High,3.0,11300.0,33300.0
2019,7,Laurel County,311,Sublimity Elementary School,311420,ES,0,100,Distinguished,2.0,Very High,4.0,11810.0,-87700.0
2019,7,Laurel County,311,Cold Hill Elementary School,311430,ES,0,87,Distinguished,2.0,High,3.0,11900.0,7200.0
2019,7,Lawrence County,315,Louisa East Elementary School,315020,ES,0,76,Distinguished,2.0,Medium,2.0,18050.0,43600.0
2019,7,Lawrence County,315,Louisa West Elementary School,315021,ES,0,76,Distinguished,2.0,Medium,2.0,21980.0,-52400.0
2019,7,Lawrence County,315,Blaine Elementary School,315030,ES,0,60,Needs Improvement,0.0,Low,1.0,22820.0,28100.0
2019,7,Lawrence County,315,Blaine Elementary School,315030,MS,1,76,Distinguished,2.0,Medium,2.0,22820.0,28100.0
2019,7,Lawrence County,315,Fallsburg Elementary School,315150,MS,1,69,Proficient,1.0,Low,1.0,22220.0,47800.0
2019,7,Lawrence County,315,Fallsburg Elementary School,315150,ES,0,68,Proficient,1.0,Medium,2.0,22220.0,47800.0
2019,7,Lawrence County,315,Louisa Middle School,315200,MS,1,72,Distinguished,2.0,Medium,2.0,18670.0,56600.0
2019,7,Lawrence County,315,Lawrence County High School,315260,HS,2,52,Needs Improvement,0.0,Low,1.0,19640.0,88900.0
2019,7,Lee County,321,Lee County Middle High School,321060,HS,2,57,Needs Improvement,0.0,Medium,2.0,12010.0,34900.0
2019,7,Lee County,321,Lee County Middle High School,321060,MS,1,68,Proficient,1.0,Low,1.0,12010.0,34900.0
2019,7,Lee County,321,Lee County Elementary School,321100,ES,0,65,Needs Improvement,0.0,Low,1.0,11330.0,-6200.0
2019,7,Leslie County,325,Hayes Lewis Elementary School,325280,ES,0,57,Needs Improvement,0.0,Low,1.0,16640.0,7500.0
2019,7,Leslie County,325,Hayes Lewis Elementary School,325280,MS,1,72,Distinguished,2.0,Medium,2.0,16640.0,7500.0
2019,7,Leslie County,325,Mountain View Elementary,325300,MS,1,76,Distinguished,2.0,High,3.0,12940.0,-18800.0
2019,7,Leslie County,325,Mountain View Elementary,325300,ES,0,78,Distinguished,2.0,High,3.0,12940.0,-18800.0
2019,7,Leslie County,325,Leslie County High School,325350,HS,2,55,Needs Improvement,0.0,Medium,2.0,13010.0,22500.0
2019,7,Leslie County,325,W B Muncy Elementary School,325420,ES,0,90,Distinguished,2.0,High,3.0,13350.0,9200.0
2019,7,Leslie County,325,W B Muncy Elementary School,325420,MS,1,91,Distinguished,2.0,Very High,4.0,13350.0,9200.0
2019,7,Leslie County,325,Stinnett Elementary School,325570,MS,1,74,Distinguished,2.0,Medium,2.0,13620.0,15800.0
2019,7,Leslie County,325,Stinnett Elementary School,325570,ES,0,60,Needs Improvement,0.0,Low,1.0,13620.0,15800.0
2019,7,Letcher County,331,Letcher County Central High School,331056,HS,2,57,Needs Improvement,0.0,Medium,2.0,10680.0,90100.0
2019,7,Letcher County,331,Arlie Boggs Elementary School,331210,ES,0,70,Proficient,1.0,Medium,2.0,11900.0,20000.0
2019,7,Letcher County,331,Arlie Boggs Elementary School,331210,MS,1,79,Distinguished,2.0,High,3.0,11900.0,20000.0
2019,7,Letcher County,331,Fleming Neon Middle School,331250,MS,1,75,Distinguished,2.0,Medium,2.0,12100.0,24600.0
2019,7,Letcher County,331,Letcher Elementary School,331350,ES,0,71,Proficient,1.0,Medium,2.0,11760.0,32500.0
2019,7,Letcher County,331,Letcher Middle School,331355,MS,1,67,Proficient,1.0,Low,1.0,11290.0,-28300.0
2019,7,Letcher County,331,Cowan Elementary School,331380,MS,1,68,Proficient,1.0,Low,1.0,10770.0,41100.0
2019,7,Letcher County,331,Cowan Elementary School,331380,ES,0,50,Needs Improvement,0.0,Very Low,0.0,10770.0,41100.0
2019,7,Letcher County,331,Martha Jane Potter Elementary School,331425,ES,0,65,Needs Improvement,0.0,Low,1.0,10430.0,-59400.0
2019,7,Letcher County,331,West Whitesburg Elementary School,331650,ES,0,77,Distinguished,2.0,Medium,2.0,12000.0,85200.0
2019,7,Letcher County,331,Whitesburg Middle School,331710,MS,1,85,Distinguished,2.0,High,3.0,10700.0,30000.0
2019,7,Lewis County,335,Garrison Elementary School,335040,ES,0,61,Needs Improvement,0.0,Low,1.0,12480.0,175400.0
2019,7,Lewis County,335,Laurel Elementary School,335090,ES,0,71,Proficient,1.0,Medium,2.0,14230.0,54500.0
2019,7,Lewis County,335,Lewis County Central Elementary School,335095,ES,0,53,Needs Improvement,0.0,Low,1.0,10900.0,217900.0
2019,7,Lewis County,335,Lewis County Middle School,335100,MS,1,68,Proficient,1.0,Low,1.0,9950.0,245400.0
2019,7,Lewis County,335,Lewis County High School,335120,HS,2,51,Needs Improvement,0.0,Low,1.0,10440.0,465500.0
