District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
45,Boyd County,Ponderosa Elementary School,45097,ES,2020,13448,327,21,12
45,Boyd County,Boyd Co Career & Tech Educ Ctr Voc Sch,45120,HS,2020,,0,,
51,Boyle County,Boyle County Middle School,51003,MS,2020,11953,660,41,12
51,Boyle County,Boyle County Day Treatment,51004,HS,2020,,14,2,16
51,Boyle County,Boyle County High School,51005,HS,2020,11599,822,54,13
51,Boyle County,Junction City Elementary School,51040,ES,2020,12674,344,25,11
51,Boyle County,Woodlawn Elementary School,51050,ES,2020,12455,534,31,9
51,Boyle County,Perryville Elementary School,51080,ES,2020,13801,243,16,15
55,Bracken County,Bracken County High School,55010,HS,2020,12401,364,21,12
55,Bracken County,Taylor Elementary School,55050,ES,2020,13172,528,31,14
55,Bracken County,Bracken County Middle School,55060,MS,2020,11255,291,19,10
61,Breathitt County,Highland-Turner Elementary School,61030,ES,2020,12072,193,10,16
61,Breathitt County,Highland-Turner Elementary School,61030,MS,2020,12072,193,10,16
61,Breathitt County,Breathitt Regional School,61031,HS,2020,,9,1,22
61,Breathitt County,Breathitt County Day Treatment,61033,HS,2020,,18,2,20
61,Breathitt County,Breathitt County High School,61060,MS,2020,10802,854,41,13
61,Breathitt County,Breathitt County High School,61060,HS,2020,10802,854,41,13
61,Breathitt County,LBJ Elementary School,61150,MS,2020,12920,452,20,17
61,Breathitt County,Sebastian Elementary School,61150,ES,2020,12920,452,20,17
61,Breathitt County,Marie Roberts-Caney Elementary School,61185,ES,2020,12344,241,15,15
61,Breathitt County,Marie Roberts-Caney Elementary School,61185,MS,2020,12344,241,15,15
65,Breckinridge County,Breckinridge County High School,65010,HS,2020,14367,891,45,13
65,Breckinridge County,Hardinsburg Elementary School,65020,ES,2020,18710,379,26,14
65,Breckinridge County,Ben Johnson Elementary School,65030,ES,2020,16448,219,14,9
65,Breckinridge County,Custer Elementary School,65040,ES,2020,19983,148,13,9
65,Breckinridge County,Irvington Elementary School,65050,ES,2020,17680,327,23,12
65,Breckinridge County,Breckinridge County Middle School,65100,MS,2020,15286,600,38,13
71,Bullitt County,Bernheim Middle School,71005,MS,2020,11753,476,27,8
71,Bullitt County,Freedom Elementary School,71006,ES,2020,12530,466,25,11
71,Bullitt County,Zoneton Middle School,71007,MS,2020,12130,443,28,8
71,Bullitt County,Shepherdsville Elementary,71008,ES,2020,12948,525,27,9
71,Bullitt County,Eastside Middle School,71009,MS,2020,11271,649,34,14
71,Bullitt County,Brooks Elementary School,71010,ES,2020,13977,425,23,11
71,Bullitt County,Bullitt Central High School,71015,HS,2020,12171,1257,72,10
71,Bullitt County,Bullitt East High School,71016,HS,2020,11502,1421,73,11
71,Bullitt County,Bullitt Lick Middle School,71018,MS,2020,11859,561,33,7
71,Bullitt County,Cedar Grove Elementary,71020,ES,2020,12935,437,25,13
71,Bullitt County,Hebron Middle School,71025,MS,2020,11471,502,26,12
71,Bullitt County,Lebanon Junction Elementary,71030,ES,2020,13578,396,22,12
71,Bullitt County,Spring Meadows,71032,HS,2020,,14,2,26
71,Bullitt County,Maryville Elementary School,71045,ES,2020,13165,330,20,9
71,Bullitt County,MT. Washington Middle School,71050,MS,2020,12124,472,26,14
71,Bullitt County,MT. Washington Elementary,71055,ES,2020,11712,547,28,12
71,Bullitt County,Crossroads Elementary,71060,ES,2020,13251,457,24,10
71,Bullitt County,Pleasant Grove Elementary School,71065,ES,2020,11548,602,29,15
71,Bullitt County,Nichols Elementary,71070,ES,2020,17753,120,9,12
71,Bullitt County,North Bullitt High School,71075,HS,2020,12665,1104,62,10
71,Bullitt County,Old Mill Elementary School,71078,ES,2020,11682,502,21,12
71,Bullitt County,Overdale Elementary School,71080,ES,2020,13514,337,20,8
71,Bullitt County,Roby Elementary School,71090,ES,2020,12434,458,27,8
71,Bullitt County,Riverview Opportunity Center,71110,HS,2020,,172,6,12
71,Bullitt County,Bullitt Alternative Center,71120,HS,2020,,44,6,14
72,Burgin Independent,Burgin Independent School,72030,ES,2020,16294,494,35,12
72,Burgin Independent,Burgin Independent School,72030,HS,2020,16294,494,35,12
72,Burgin Independent,Burgin Independent School,72030,MS,2020,16294,494,35,12
75,Butler County,Butler County High School,75030,HS,2020,12571,667,40,12
75,Butler County,North Butler Elementary,75031,ES,2020,8874,369,29,12
75,Butler County,Butler County Learning Center,75032,HS,2020,,21,3,18
75,Butler County,Butler County Middle School,75035,MS,2020,12857,483,32,10
75,Butler County,Green River School,75110,HS,2020,,13,3,10
75,Butler County,Morgantown Elementary School,75120,ES,2020,14136,609,29,13
81,Caldwell County,Caldwell County High School,81010,HS,2020,12135,534,34,14
81,Caldwell County,Caldwell County Middle School,81020,MS,2020,10820,458,26,14
81,Caldwell County,Caldwell County Primary School,81030,ES,2020,12232,423,30,14
81,Caldwell County,Caldwell County Elementary School,81070,ES,2020,10775,433,25,13
85,Calloway County,Calloway County High School,85020,HS,2020,10597,851,51,17
85,Calloway County,East Calloway Elementary School,85025,ES,2020,12792,291,16,12
85,Calloway County,North Calloway Elementary School,85035,ES,2020,10789,526,30,12
85,Calloway County,Southwest Calloway Elementary School,85045,ES,2020,10818,446,23,16
85,Calloway County,Calloway County Middle School,85055,MS,2020,9911,670,38,14
85,Calloway County,Calloway County Day Treatment,85095,HS,2020,,12,4,12
85,Calloway County,Calloway County Alternative Program,85096,HS,2020,,43,7,15
91,Campbell County,Campbell County Middle School,91011,MS,2020,11522,1203,69,9
91,Campbell County,John W. Reiley Elementary School,91012,ES,2020,12260,468,22,12
91,Campbell County,Donald E. Cline Elementary School,91013,ES,2020,13937,353,20,12
91,Campbell County,Alexandria Educational Center,91016,HS,2020,,45,3,4
91,Campbell County,Campbell Ridge Elementary,91019,ES,2020,12965,595,31,14
91,Campbell County,Crossroads Elementary School,91035,ES,2020,12972,598,31,12
91,Campbell County,Grant's Lick Elementary School,91050,ES,2020,12857,314,18,13
91,Campbell County,Campbell County High School,91100,HS,2020,11998,1397,76,14
92,Campbellsville Independent,Campbellsville Elementary School,92010,ES,2020,12154,616,38,12
92,Campbellsville Independent,Campbellsville Eagle Academy,92011,HS,2020,,13,4,18
92,Campbellsville Independent,Campbellsville High School,92020,HS,2020,16833,273,27,14
92,Campbellsville Independent,Campbellsville Middle School,92025,ES,2020,15062,263,28,14
92,Campbellsville Independent,Campbellsville Middle School,92025,MS,2020,15062,263,28,14
95,Carlisle County,Carlisle County Middle School,95020,MS,2020,11699,164,12,8
95,Carlisle County,Carlisle County High School,95040,HS,2020,13053,190,19,12
95,Carlisle County,Carlisle County Elementary School,95060,ES,2020,13730,320,25,11
101,Carroll County,Cartmell Elementary,101005,ES,2020,13854,468,26,7
101,Carroll County,Kathryn Winn Primary,101010,ES,2020,16706,261,20,7
101,Carroll County,Carroll County High School,101018,HS,2020,14226,549,34,10
101,Carroll County,Carroll County Middle School,101019,MS,2020,12963,605,38,11
105,Carter County,Carter Virtual Academy,105040,HS,2020,,11,1,29
105,Carter County,Heritage Elementary School,105052,ES,2020,11227,320,15,10
105,Carter County,Tygart Creek Elementary School,105053,ES,2020,12477,323,18,10
105,Carter County,Carter City Elementary School,105060,ES,2020,13196,114,9,11
105,Carter County,East Carter County High School,105120,HS,2020,11237,696,43,12
105,Carter County,East Carter Middle School,105130,MS,2020,10511,565,31,13
105,Carter County,Olive Hill Elementary School,105250,ES,2020,12278,390,18,12
105,Carter County,Prichard Elementary School,105340,ES,2020,10498,613,28,13
105,Carter County,Star Elementary School,105450,ES,2020,12527,119,9,14
105,Carter County,West Carter County High School,105500,HS,2020,12652,517,35,10
105,Carter County,West Carter Middle School,105505,MS,2020,11044,440,28,13
105,Carter County,Carter County Career and Technical Center,105905,HS,2020,,0,,
111,Casey County,Walnut Hill Elementary School,111015,ES,2020,13792,487,28,10
111,Casey County,Jones Park Elementary,111026,ES,2020,14938,357,22,14
111,Casey County,Casey County High School,111045,HS,2020,14574,623,39,9
111,Casey County,Casey County Middle School,111070,MS,2020,13234,362,21,9
111,Casey County,Liberty Elementary School,111190,ES,2020,12193,441,24,11
113,Caverna Independent,Caverna Elementary School,113025,ES,2020,13419,286,14,12
113,Caverna Independent,Caverna Middle School,113026,MS,2020,11432,171,8,12
113,Caverna Independent,Caverna High School,113030,HS,2020,15413,188,8,13
115,Christian County,Martin Luther King Jr. Elementary School,115017,ES,2020,12890,569,34,9
115,Christian County,Cumberland Hall School,115023,HS,2020,,20,3,23
115,Christian County,Freedom Elementary School,115026,ES,2020,11521,610,33,11
115,Christian County,Christian County High School,115030,HS,2020,13261,943,73,9
115,Christian County,Christian County Middle School,115035,MS,2020,10605,694,40,10
115,Christian County,Crofton Elementary School,115040,ES,2020,11176,396,20,12
115,Christian County,Hopkinsville High School,115050,HS,2020,12206,877,68,10
115,Christian County,Indian Hills Elementary School,115055,ES,2020,12606,459,31,12
115,Christian County,Hopkinsville Middle School,115058,MS,2020,10348,572,34,12
115,Christian County,Bluegrass Learning Academy,115100,HS,2020,,47,5,18
115,Christian County,Millbrooke Elementary School,115125,ES,2020,10031,753,35,10
115,Christian County,Pembroke Elementary School,115130,ES,2020,11734,647,38,12
115,Christian County,Sinking Fork Elementary School,115150,ES,2020,12096,418,24,15
115,Christian County,South Christian Elementary School,115170,ES,2020,11095,652,34,10
115,Christian County,Christian County Day Treatment,115180,HS,2020,,18,4,16
115,Christian County,Gateway Academy to Innovation & Tech.,115975,HS,2020,,591,15,16
121,Clark County,Willis H. Justice Elementary School,121002,ES,2020,14665,441,25,13
121,Clark County,Strode Station Elementary School,121004,ES,2020,13315,523,26,14
121,Clark County,Shearer Elementary School,121006,ES,2020,14030,408,21,15
121,Clark County,William G. Conkwright Elementary,121008,ES,2020,13431,488,25,10
121,Clark County,Phoenix Academy,121013,HS,2020,,55,7,11
121,Clark County,Robert D. Campbell Jr. High,121023,MS,2020,12720,895,59,8
121,Clark County,Rev. Henry E. Baker Sr. Interm. School,121026,MS,2020,12067,861,56,10
121,Clark County,Rev. Henry E. Baker Sr. Interm. School,121026,ES,2020,12067,861,56,10
121,Clark County,George Rogers Clark High School,121030,HS,2020,21032,1530,91,7
125,Clay County,Big Creek Elementary,125040,ES,2020,17337,149,10,12
125,Clay County,Horse Creek Learning Center,125041,HS,2020,,63,3,9
125,Clay County,Burning Springs Elementary,125070,ES,2020,12496,277,15,12
125,Clay County,Clay County Middle School,125095,MS,2020,13162,466,34,15
125,Clay County,Clay County High School,125100,HS,2020,10903,800,56,14
125,Clay County,Goose Rock Elementary,125200,ES,2020,14183,202,13,12
125,Clay County,Hacker Elementary School,125220,ES,2020,11327,299,17,9
125,Clay County,Manchester Elementary School,125500,ES,2020,11722,403,25,11
125,Clay County,Oneida Elementary School,125570,ES,2020,16349,90,7,14
125,Clay County,Paces Creek Elementary,125580,ES,2020,12519,274,17,14
131,Clinton County,Albany Elementary School,131015,ES,2020,14750,459,34,10
131,Clinton County,Foothills Academy,131016,HS,2020,,64,9,20
131,Clinton County,Clinton County Early Childhood Center,131020,ES,2020,11901,122,10,22
131,Clinton County,Clinton County Middle School,131045,MS,2020,13357,486,34,10
131,Clinton County,Clinton County High School,131050,HS,2020,14657,434,33,10
132,Cloverport Independent,Frederick Fraize High School,132010,HS,2020,11653,109,12,7
132,Cloverport Independent,William H Natcher Elementary School,132020,ES,2020,14417,124,13,9
132,Cloverport Independent,Frederick Fraize Middle School,132025,MS,2020,13012,79,10,9
133,Corbin Independent,Corbin Educational Center,133012,HS,2020,,48,7,12
133,Corbin Independent,CORBIN ELEMENTARY SCHOOL,133019,ES,2020,14189,375,22,12
133,Corbin Independent,Corbin High School,133040,HS,2020,12970,890,54,13
133,Corbin Independent,Corbin Middle School,133050,MS,2020,12559,707,49,13
133,Corbin Independent,Corbin Primary,133070,ES,2020,13021,759,43,13
133,Corbin Independent,Corbin School of Innovation,133100,HS,2020,,115,,
134,Covington Independent,Covington Adult High School,134011,HS,2020,,45,2,14
134,Covington Independent,Transformational Learning Center,134013,HS,2020,,99,7,15
134,Covington Independent,Holmes Middle School,134017,MS,2020,14225,722,37,7
134,Covington Independent,Holmes High School,134019,HS,2020,18824,767,63,10
134,Covington Independent,John G Carlisle Elementary,134110,ES,2020,14846,387,20,10
134,Covington Independent,Latonia Elementary School,134115,ES,2020,15613,355,20,7
134,Covington Independent,Ninth District Elementary,134150,ES,2020,15188,398,24,6
134,Covington Independent,Glenn O Swing Elementary,134160,ES,2020,14810,459,25,8
134,Covington Independent,Sixth District Elementary School,134170,ES,2020,16329,423,24,12
134,Covington Independent,Chapman Vocational Education Center,134906,HS,2020,,0,,
135,Crittenden County,Crittenden County High School,135020,HS,2020,13405,366,31,10
135,Crittenden County,Pathway Academy High School,135022,HS,2020,,9,1,10
135,Crittenden County,Crittenden County Middle School,135025,MS,2020,10135,353,22,9
135,Crittenden County,Crittenden County Elementary School,135100,ES,2020,12017,608,35,10
141,Cumberland County,Cumberland County Elementary School,141070,ES,2020,22303,414,31,11
141,Cumberland County,Cumberland County Middle School,141075,MS,2020,20598,220,18,9
141,Cumberland County,Cumberland County High School,141080,HS,2020,22936,273,20,10
143,Danville Independent,Mary G. Hogsett Primary School,143003,ES,2020,13604,292,23,12
143,Danville Independent,John W. Bate Middle School,143005,MS,2020,13363,425,32,12
143,Danville Independent,Edna L. Toliver Intermediate School,143010,ES,2020,12925,559,32,10
143,Danville Independent,Danville High School,143030,HS,2020,13648,519,42,11
143,Danville Independent,Sunrise Academy,143350,HS,2020,,38,3,13
145,Daviess County,Apollo High School,145005,HS,2020,16926,1445,82,14
145,Daviess County,Meadow Lands Elementary School,145006,ES,2020,12581,432,25,13
145,Daviess County,East View Elementary School,145007,ES,2020,13684,511,29,11
145,Daviess County,F T Burns Middle School,145008,MS,2020,12178,824,57,12
145,Daviess County,Daviess County High School,145010,HS,2020,13163,1695,97,15
145,Daviess County,Southern Oaks Elementary School,145011,ES,2020,17328,427,24,12
145,Daviess County,The Center for Academic Improvement,145015,HS,2020,,0,2,17
145,Daviess County,Daviess County Middle School,145020,MS,2020,11600,862,52,15
145,Daviess County,Highland Elementary School,145025,ES,2020,12166,511,29,17
145,Daviess County,Deer Park Elementary School,145040,ES,2020,13625,491,29,15
145,Daviess County,Sorgho Elementary School,145070,ES,2020,13243,396,22,12
145,Daviess County,Audubon Elementary School,145085,ES,2020,12864,403,25,12
145,Daviess County,Tamarack Elementary School,145095,ES,2020,12725,500,30,16
145,Daviess County,West Louisville Elementary School,145130,ES,2020,14061,302,22,12
145,Daviess County,Whitesville Elementary School,145140,ES,2020,13072,306,19,11
145,Daviess County,F T Burns Elementary School,145145,ES,2020,12193,463,29,10
145,Daviess County,Country Heights Elementary School,145150,ES,2020,12195,453,25,11
145,Daviess County,College View Middle School,145155,MS,2020,11549,859,56,14
